Date;LBUSTRUU INDEX
22/07/1998;806.06
23/07/1998;806.89
24/07/1998;806.47
27/07/1998;806.4
28/07/1998;805.8
29/07/1998;804.87
30/07/1998;805.81
31/07/1998;805.56
03/08/1998;807.91
04/08/1998;808.79
05/08/1998;809.1
06/08/1998;808.75
07/08/1998;810.53
10/08/1998;810.74
11/08/1998;811.99
12/08/1998;811.43
13/08/1998;810.36
14/08/1998;810.98
17/08/1998;811.27
18/08/1998;810.94
19/08/1998;810.96
20/08/1998;812.3
21/08/1998;814.19
24/08/1998;814.67
25/08/1998;816.15
26/08/1998;817.03
27/08/1998;819.69
28/08/1998;820.65
31/08/1998;818.67
01/09/1998;818.3
02/09/1998;817.61
03/09/1998;819.29
04/09/1998;819.92
08/09/1998;819.52
09/09/1998;822.77
10/09/1998;828.21
11/09/1998;825.42
14/09/1998;825.14
15/09/1998;824.28
16/09/1998;825.26
17/09/1998;827.07
18/09/1998;828.85
21/09/1998;829.05
22/09/1998;828.07
23/09/1998;829.81
24/09/1998;831.76
25/09/1998;832.38
28/09/1998;832.36
29/09/1998;833.3
30/09/1998;837.84
01/10/1998;841.87
02/10/1998;842.63
05/10/1998;847.34
06/10/1998;845
07/10/1998;841.49
08/10/1998;834.21
09/10/1998;828.03
13/10/1998;829.98
14/10/1998;835.06
15/10/1998;831.32
16/10/1998;836.68
19/10/1998;836.08
20/10/1998;833.43
21/10/1998;832.5
22/10/1998;831.21
23/10/1998;829.63
26/10/1998;830.78
27/10/1998;833.88
28/10/1998;834.3
29/10/1998;835.82
30/10/1998;833.42
02/11/1998;829.49
03/11/1998;830.02
04/11/1998;826.12
05/11/1998;826.49
06/11/1998;823.31
09/11/1998;826.41
10/11/1998;827.71
12/11/1998;829.32
13/11/1998;830.44
16/11/1998;830.13
17/11/1998;830
18/11/1998;831.01
19/11/1998;830.77
20/11/1998;831.87
23/11/1998;831.07
24/11/1998;831.12
25/11/1998;832.1
27/11/1998;832.96
30/11/1998;838.14
01/12/1998;839.98
02/12/1998;842.19
03/12/1998;842.3
04/12/1998;840.07
07/12/1998;838.68
08/12/1998;841.54
09/12/1998;843.31
10/12/1998;843.46
11/12/1998;841.15
14/12/1998;842.42
15/12/1998;840.1
16/12/1998;841.78
17/12/1998;841.97
18/12/1998;841.76
21/12/1998;839.87
22/12/1998;837.86
23/12/1998;834.78
24/12/1998;833.5
28/12/1998;836.26
29/12/1998;838.37
30/12/1998;840.31
31/12/1998;840.66
04/01/1999;840.31
05/01/1999;838.85
06/01/1999;840.25
07/01/1999;838.69
08/01/1999;836.07
11/01/1999;835.25
12/01/1999;837.53
13/01/1999;840.26
14/01/1999;843.88
15/01/1999;842.01
19/01/1999;841.81
20/01/1999;840.69
21/01/1999;842.68
22/01/1999;844.83
25/01/1999;844.47
26/01/1999;844.02
27/01/1999;844.46
28/01/1999;845.29
29/01/1999;846.66
01/02/1999;843.6
02/02/1999;841.85
03/02/1999;840.98
04/02/1999;838.75
05/02/1999;837.83
08/02/1999;838.48
09/02/1999;839.62
10/02/1999;839.6
11/02/1999;839.26
12/02/1999;835.05
16/02/1999;836.84
17/02/1999;838.59
18/02/1999;837.03
19/02/1999;836.57
22/02/1999;838.31
23/02/1999;836.27
24/02/1999;833.3
25/02/1999;829.64
26/02/1999;831.88
01/03/1999;828.43
02/03/1999;829.85
03/03/1999;828.65
04/03/1999;827.6
05/03/1999;830.62
08/03/1999;831.87
09/03/1999;834.95
10/03/1999;834.48
11/03/1999;834.59
12/03/1999;836.3
15/03/1999;838.07
16/03/1999;839.36
17/03/1999;838.54
18/03/1999;839.2
19/03/1999;837.41
22/03/1999;836.45
23/03/1999;836.87
24/03/1999;838.1
25/03/1999;836.47
26/03/1999;836.56
29/03/1999;835.23
30/03/1999;837.76
31/03/1999;836.49
01/04/1999;835.23
05/04/1999;839.07
06/04/1999;841.62
07/04/1999;841.67
08/04/1999;845.27
09/04/1999;844.71
12/04/1999;844.86
13/04/1999;843.4
14/04/1999;843.22
15/04/1999;842.76
16/04/1999;841.17
19/04/1999;842.92
20/04/1999;844.09
21/04/1999;843.95
22/04/1999;840.86
23/04/1999;841.15
26/04/1999;842.31
27/04/1999;843.2
28/04/1999;842.29
29/04/1999;844.51
30/04/1999;839.14
03/05/1999;839.55
04/05/1999;838.02
05/05/1999;838.93
06/05/1999;835.25
07/05/1999;834.59
10/05/1999;836.02
11/05/1999;834.16
12/05/1999;834.93
13/05/1999;838.8
14/05/1999;832.27
17/05/1999;832
18/05/1999;831.45
19/05/1999;833.81
20/05/1999;833.29
21/05/1999;835.27
24/05/1999;836.01
25/05/1999;836.2
26/05/1999;834.66
27/05/1999;832.1
28/05/1999;831.79
01/06/1999;826.87
02/06/1999;826.48
03/06/1999;826.49
04/06/1999;826.34
07/06/1999;826.62
08/06/1999;825.88
09/06/1999;824.87
10/06/1999;822.89
11/06/1999;819.3
14/06/1999;821.05
15/06/1999;820.72
16/06/1999;822.05
17/06/1999;828.3
18/06/1999;826.72
21/06/1999;824.87
22/06/1999;823.47
23/06/1999;820.9
24/06/1999;819.27
25/06/1999;820.16
28/06/1999;822.86
29/06/1999;824.11
30/06/1999;829.14
01/07/1999;827.71
02/07/1999;828.43
06/07/1999;827.55
07/07/1999;826.56
08/07/1999;828.99
09/07/1999;828.92
12/07/1999;833.07
13/07/1999;834.02
14/07/1999;833.04
15/07/1999;833.53
16/07/1999;834.63
19/07/1999;835.32
20/07/1999;836.15
21/07/1999;835.6
22/07/1999;831.38
23/07/1999;829.02
26/07/1999;828.12
27/07/1999;829.66
28/07/1999;830.27
29/07/1999;827.55
30/07/1999;825.61
02/08/1999;825.05
03/08/1999;823.35
04/08/1999;823.68
05/08/1999;825.92
06/08/1999;820.78
09/08/1999;817.45
10/08/1999;816.38
11/08/1999;818.26
12/08/1999;818.46
13/08/1999;822.71
16/08/1999;823.82
17/08/1999;827.69
18/08/1999;827.97
19/08/1999;826.88
20/08/1999;827.53
23/08/1999;827.99
24/08/1999;830.41
25/08/1999;835.02
26/08/1999;834.1
27/08/1999;829.82
30/08/1999;825.73
31/08/1999;825.19
01/09/1999;825.09
02/09/1999;823.52
03/09/1999;829.08
07/09/1999;827.49
08/09/1999;828.63
09/09/1999;827.76
10/09/1999;830.74
13/09/1999;830.55
14/09/1999;828.72
15/09/1999;830.81
16/09/1999;832.5
17/09/1999;833.63
20/09/1999;832.42
21/09/1999;831.58
22/09/1999;832.5
23/09/1999;835.29
24/09/1999;839.1
27/09/1999;836.57
28/09/1999;834.64
29/09/1999;831.72
30/09/1999;834.77
01/10/1999;831
04/10/1999;833.54
05/10/1999;830.15
06/10/1999;830.08
07/10/1999;830.47
08/10/1999;831.42
12/10/1999;830.69
13/10/1999;828.63
14/10/1999;827
15/10/1999;830.27
18/10/1999;829.2
19/10/1999;827.75
20/10/1999;827.67
21/10/1999;827.37
22/10/1999;827.46
25/10/1999;827.59
26/10/1999;827.05
27/10/1999;829.25
28/10/1999;832.55
29/10/1999;837.85
01/11/1999;836.49
02/11/1999;837.68
03/11/1999;838.49
04/11/1999;840.96
05/11/1999;843
08/11/1999;842.49
09/11/1999;842.16
10/11/1999;841.04
12/11/1999;844.04
15/11/1999;844.4
16/11/1999;843.53
17/11/1999;841.25
18/11/1999;840.47
19/11/1999;840.6
22/11/1999;839.81
23/11/1999;840.1
24/11/1999;839.73
26/11/1999;838.81
29/11/1999;835.92
30/11/1999;837.79
01/12/1999;836.67
02/12/1999;836.08
03/12/1999;839.17
06/12/1999;840.26
07/12/1999;842.14
08/12/1999;841.11
09/12/1999;841.98
10/12/1999;844.44
13/12/1999;843.53
14/12/1999;838.95
15/12/1999;837.73
16/12/1999;835.49
17/12/1999;835.44
20/12/1999;833.57
21/12/1999;833.04
22/12/1999;832.96
23/12/1999;832.88
27/12/1999;834.38
28/12/1999;833.67
29/12/1999;835.03
30/12/1999;835.76
31/12/1999;833.75
03/01/2000;829.39
04/01/2000;832.53
05/01/2000;828.84
06/01/2000;831.02
07/01/2000;833.27
10/01/2000;831.98
11/01/2000;828.11
12/01/2000;827.04
13/01/2000;830.78
14/01/2000;829.45
18/01/2000;827.44
19/01/2000;828.56
20/01/2000;827.42
21/01/2000;828.15
24/01/2000;831.84
25/01/2000;832.09
26/01/2000;832.89
27/01/2000;833.28
28/01/2000;833.71
31/01/2000;831.02
01/02/2000;832.85
02/02/2000;833.3
03/02/2000;837.01
04/02/2000;834.8
07/02/2000;832.17
08/02/2000;834.91
09/02/2000;832.82
10/02/2000;831.01
11/02/2000;832.34
14/02/2000;835.87
15/02/2000;834.92
16/02/2000;834.2
17/02/2000;833.98
18/02/2000;836.8
22/02/2000;842.3
23/02/2000;839.54
24/02/2000;842.36
25/02/2000;842.26
28/02/2000;839.67
29/02/2000;841.07
01/03/2000;841.86
02/03/2000;842.06
03/03/2000;843.75
06/03/2000;842.64
07/03/2000;843.47
08/03/2000;843.32
09/03/2000;843.92
10/03/2000;842.1
13/03/2000;842.9
14/03/2000;843.82
15/03/2000;844.62
16/03/2000;845.8
17/03/2000;847.89
20/03/2000;848.36
21/03/2000;848.94
22/03/2000;849.03
23/03/2000;850.33
24/03/2000;846.87
27/03/2000;846.66
28/03/2000;846.7
29/03/2000;846.86
30/03/2000;850.42
31/03/2000;852.15
03/04/2000;853.81
04/04/2000;859.15
05/04/2000;857.83
06/04/2000;856.84
07/04/2000;859
10/04/2000;860.69
11/04/2000;857.32
12/04/2000;854.77
13/04/2000;856.75
14/04/2000;858.42
17/04/2000;855.34
18/04/2000;854.8
19/04/2000;857.34
20/04/2000;857.65
24/04/2000;857.55
25/04/2000;853.59
26/04/2000;852.97
27/04/2000;849.11
28/04/2000;849.71
01/05/2000;849.15
02/05/2000;847.6
03/05/2000;843.89
04/05/2000;840.16
05/05/2000;837.8
08/05/2000;836.17
09/05/2000;837.76
10/05/2000;839.81
11/05/2000;840.38
12/05/2000;836.72
15/05/2000;838.67
16/05/2000;840.74
17/05/2000;839.63
18/05/2000;836.75
19/05/2000;838.39
22/05/2000;841.96
23/05/2000;841.55
24/05/2000;841.45
25/05/2000;845.05
26/05/2000;847.56
30/05/2000;845.97
31/05/2000;849.32
01/06/2000;853.76
02/06/2000;857.47
05/06/2000;860.38
06/06/2000;860.4
07/06/2000;860.41
08/06/2000;860.28
09/06/2000;860.13
12/06/2000;862.06
13/06/2000;862.08
14/06/2000;864.54
15/06/2000;864.3
16/06/2000;867.43
19/06/2000;866.7
20/06/2000;865.63
21/06/2000;862.37
22/06/2000;861.36
23/06/2000;859.33
26/06/2000;862.47
27/06/2000;863.16
28/06/2000;862.5
29/06/2000;865.86
30/06/2000;866.99
03/07/2000;869.09
05/07/2000;870.58
06/07/2000;868.63
07/07/2000;870.91
10/07/2000;870.62
11/07/2000;870.57
12/07/2000;870.18
13/07/2000;873.45
14/07/2000;869.7
17/07/2000;867.58
18/07/2000;867.59
19/07/2000;867.41
20/07/2000;873.84
21/07/2000;874.54
24/07/2000;873.52
25/07/2000;874.13
26/07/2000;874.13
27/07/2000;875.5
28/07/2000;874.41
31/07/2000;874.86
01/08/2000;876.47
02/08/2000;877.5
03/08/2000;878.71
04/08/2000;881.02
07/08/2000;880.26
08/08/2000;882.06
09/08/2000;882.68
10/08/2000;884.7
11/08/2000;882.6
14/08/2000;883.55
15/08/2000;882.78
16/08/2000;881.94
17/08/2000;882.45
18/08/2000;883.65
21/08/2000;883.38
22/08/2000;884.01
23/08/2000;886.27
24/08/2000;886.99
25/08/2000;886.97
28/08/2000;885.59
29/08/2000;884.15
30/08/2000;884.44
31/08/2000;887.54
01/09/2000;889.65
05/09/2000;890.76
06/09/2000;889.18
07/09/2000;888
08/09/2000;888.86
11/09/2000;888.04
12/09/2000;887.98
13/09/2000;890.06
14/09/2000;888.2
15/09/2000;887.39
18/09/2000;887.39
19/09/2000;887.74
20/09/2000;886.56
21/09/2000;888.02
22/09/2000;889.42
25/09/2000;890.1
26/09/2000;891.79
27/09/2000;891.21
28/09/2000;891.79
29/09/2000;893.12
02/10/2000;892.6
03/10/2000;891.53
04/10/2000;890.61
05/10/2000;891.8
06/10/2000;892.89
10/10/2000;893.63
11/10/2000;894.3
12/10/2000;896.23
13/10/2000;896.14
16/10/2000;895.74
17/10/2000;898.21
18/10/2000;898.11
19/10/2000;899.38
20/10/2000;900.91
23/10/2000;903.44
24/10/2000;902.61
25/10/2000;900.71
26/10/2000;900.77
27/10/2000;899.84
30/10/2000;899.83
31/10/2000;899.03
01/11/2000;900.59
02/11/2000;901.21
03/11/2000;898.17
06/11/2000;897.38
07/11/2000;897.54
08/11/2000;898.1
09/11/2000;899.86
10/11/2000;899.97
13/11/2000;901.83
14/11/2000;902.54
15/11/2000;904
16/11/2000;905.23
17/11/2000;903.9
20/11/2000;904.47
21/11/2000;904.7
22/11/2000;907.41
24/11/2000;906.63
27/11/2000;906.72
28/11/2000;908.26
29/11/2000;910.05
30/11/2000;913.73
01/12/2000;911.58
04/12/2000;912.2
05/12/2000;916.2
06/12/2000;920.48
07/12/2000;921.18
08/12/2000;920.13
11/12/2000;920.02
12/12/2000;920.58
13/12/2000;923.58
14/12/2000;926.24
15/12/2000;927.02
18/12/2000;927.9
19/12/2000;927
20/12/2000;930.28
21/12/2000;932.04
22/12/2000;933.01
26/12/2000;932.71
27/12/2000;930.61
28/12/2000;929.97
29/12/2000;930.68
02/01/2001;938.84
03/01/2001;933.62
04/01/2001;938.37
05/01/2001;943.45
08/01/2001;944.95
09/01/2001;942.45
10/01/2001;939.08
11/01/2001;938.32
12/01/2001;934.03
16/01/2001;935.27
17/01/2001;938.51
18/01/2001;942.41
19/01/2001;939.64
22/01/2001;938.45
23/01/2001;936.42
24/01/2001;936.28
25/01/2001;938.17
26/01/2001;938.91
29/01/2001;938.45
30/01/2001;941.54
31/01/2001;945.9
01/02/2001;949.28
02/02/2001;945.85
05/02/2001;945.69
06/02/2001;943.79
07/02/2001;944.29
08/02/2001;944.21
09/02/2001;946.79
12/02/2001;945.79
13/02/2001;944.52
14/02/2001;942.75
15/02/2001;940.79
16/02/2001;944.31
20/02/2001;944.8
21/02/2001;943.48
22/02/2001;943.78
23/02/2001;945.84
26/02/2001;948.05
27/02/2001;952.01
28/02/2001;954.14
01/03/2001;955.92
02/03/2001;952.41
05/03/2001;952.39
06/03/2001;952.53
07/03/2001;955.39
08/03/2001;956.69
09/03/2001;954.95
12/03/2001;955.43
13/03/2001;954.83
14/03/2001;958.33
15/03/2001;959.82
16/03/2001;961.59
19/03/2001;959.86
20/03/2001;961.98
21/03/2001;962.97
22/03/2001;964.82
23/03/2001;961.79
26/03/2001;960.51
27/03/2001;955.62
28/03/2001;956.27
29/03/2001;956.92
30/03/2001;958.93
02/04/2001;958.2
03/04/2001;959.17
04/04/2001;960.13
05/04/2001;958.62
06/04/2001;962.47
09/04/2001;961.38
10/04/2001;956.02
11/04/2001;955.38
12/04/2001;954.17
16/04/2001;949.95
17/04/2001;953.28
18/04/2001;957.66
19/04/2001;953.42
20/04/2001;954.11
23/04/2001;957.39
24/04/2001;957.06
25/04/2001;955.46
26/04/2001;958.74
27/04/2001;954.1
30/04/2001;954.95
01/05/2001;957.07
02/05/2001;958.07
03/05/2001;961.59
04/05/2001;962.82
07/05/2001;962.61
08/05/2001;962.13
09/05/2001;964.14
10/05/2001;960.06
11/05/2001;952.03
14/05/2001;955.23
15/05/2001;954.21
16/05/2001;955.96
17/05/2001;957.04
18/05/2001;957.91
21/05/2001;958.43
22/05/2001;958.41
23/05/2001;958.71
24/05/2001;955.03
25/05/2001;955.31
29/05/2001;955.4
30/05/2001;955.66
31/05/2001;960.71
01/06/2001;962.59
04/06/2001;964.28
05/06/2001;967.17
06/06/2001;967.46
07/06/2001;965.74
08/06/2001;963.82
11/06/2001;966.43
12/06/2001;968.59
13/06/2001;968.51
14/06/2001;970.27
15/06/2001;969.25
18/06/2001;968.91
19/06/2001;969.15
20/06/2001;970.17
21/06/2001;971.1
22/06/2001;974.63
25/06/2001;974.48
26/06/2001;971.3
27/06/2001;970.33
28/06/2001;966.32
29/06/2001;964.34
02/07/2001;967.5
03/07/2001;965.97
05/07/2001;965.08
06/07/2001;967.37
09/07/2001;968.91
10/07/2001;971.31
11/07/2001;970.95
12/07/2001;972.74
13/07/2001;972.62
16/07/2001;974.96
17/07/2001;975.4
18/07/2001;980.03
19/07/2001;979.83
20/07/2001;979.78
23/07/2001;980.76
24/07/2001;981.66
25/07/2001;979.13
26/07/2001;980.15
27/07/2001;982.71
30/07/2001;984.18
31/07/2001;985.9
01/08/2001;984.88
02/08/2001;982.19
03/08/2001;981.47
06/08/2001;982.32
07/08/2001;982.5
08/08/2001;987.08
09/08/2001;985.99
10/08/2001;987.7
13/08/2001;988.95
14/08/2001;988.55
15/08/2001;987.55
16/08/2001;989.03
17/08/2001;992.25
20/08/2001;989.96
21/08/2001;991.11
22/08/2001;991.21
23/08/2001;992.75
24/08/2001;991.67
27/08/2001;991.35
28/08/2001;994.87
29/08/2001;997.68
30/08/2001;997.74
31/08/2001;997.19
04/09/2001;990.53
05/09/2001;991.65
06/09/2001;996.11
07/09/2001;998.55
10/09/2001;997.26
14/09/2001;1005.61
17/09/2001;1003.56
18/09/2001;1000.49
19/09/2001;1002.88
20/09/2001;1000.97
21/09/2001;1002.47
24/09/2001;1002.3
25/09/2001;1003.84
26/09/2001;1006.76
27/09/2001;1009.73
28/09/2001;1008.81
01/10/2001;1010.18
02/10/2001;1012.6
03/10/2001;1014.02
04/10/2001;1014.08
05/10/2001;1014.26
09/10/2001;1011.77
10/10/2001;1012.2
11/10/2001;1009.58
12/10/2001;1010.2
15/10/2001;1013.12
16/10/2001;1015.25
17/10/2001;1016
18/10/2001;1016.43
19/10/2001;1015.01
22/10/2001;1015.36
23/10/2001;1014.69
24/10/2001;1017.47
25/10/2001;1019.24
26/10/2001;1019.48
29/10/2001;1021.56
30/10/2001;1023.65
31/10/2001;1029.92
01/11/2001;1030.78
02/11/2001;1025.62
05/11/2001;1028.74
06/11/2001;1031.03
07/11/2001;1034.85
08/11/2001;1031.52
09/11/2001;1030.3
13/11/2001;1028.59
14/11/2001;1024.14
15/11/2001;1015.06
16/11/2001;1009.19
19/11/2001;1015.89
20/11/2001;1011.85
21/11/2001;1007.51
23/11/2001;1005.87
26/11/2001;1006
27/11/2001;1008.47
28/11/2001;1008.09
29/11/2001;1014.92
30/11/2001;1015.72
03/12/2001;1017.05
04/12/2001;1019.77
05/12/2001;1010.1
06/12/2001;1006.03
07/12/2001;1000.68
10/12/2001;1001.97
11/12/2001;1004.62
12/12/2001;1008.84
13/12/2001;1004.38
14/12/2001;1000.92
17/12/2001;997.83
18/12/2001;1002.55
19/12/2001;1006.26
20/12/2001;1005.67
21/12/2001;1005.3
24/12/2001;1003.61
26/12/2001;1001.87
27/12/2001;1005.3
28/12/2001;1004.73
31/12/2001;1009.27
02/01/2002;1004.79
03/01/2002;1007.13
04/01/2002;1006.82
07/01/2002;1012.11
08/01/2002;1012.14
09/01/2002;1013.06
10/01/2002;1017.9
11/01/2002;1022.05
14/01/2002;1022.19
15/01/2002;1023.3
16/01/2002;1022.52
17/01/2002;1018.3
18/01/2002;1020.38
22/01/2002;1020.41
23/01/2002;1016.65
24/01/2002;1015.61
25/01/2002;1014.99
28/01/2002;1015.68
29/01/2002;1019.68
30/01/2002;1019.79
31/01/2002;1017.44
01/02/2002;1019.44
04/02/2002;1022.7
05/02/2002;1021.57
06/02/2002;1020.57
07/02/2002;1019.87
08/02/2002;1022.83
11/02/2002;1022.51
12/02/2002;1020.41
13/02/2002;1019.8
14/02/2002;1021.44
15/02/2002;1025.13
19/02/2002;1024.68
20/02/2002;1024.73
21/02/2002;1025.45
22/02/2002;1027.1
25/02/2002;1026.62
26/02/2002;1024.42
27/02/2002;1028.61
28/02/2002;1027.3
01/03/2002;1022.98
04/03/2002;1022.45
05/03/2002;1022.86
06/03/2002;1021.94
07/03/2002;1015.42
08/03/2002;1011.46
11/03/2002;1011.52
12/03/2002;1012.22
13/03/2002;1013.99
14/03/2002;1008.1
15/03/2002;1009.41
18/03/2002;1011.52
19/03/2002;1011.15
20/03/2002;1008.42
21/03/2002;1009.05
22/03/2002;1008.46
25/03/2002;1008.43
26/03/2002;1011.73
27/03/2002;1012.5
28/03/2002;1010.21
29/03/2002;1010.21
01/04/2002;1009.65
02/04/2002;1013.62
03/04/2002;1017.18
04/04/2002;1017.28
05/04/2002;1020.26
08/04/2002;1019.31
09/04/2002;1020.57
10/04/2002;1020.47
11/04/2002;1021.04
12/04/2002;1022.86
15/04/2002;1025.27
16/04/2002;1024.27
17/04/2002;1023.4
18/04/2002;1024.46
19/04/2002;1025.24
22/04/2002;1026.15
23/04/2002;1025.93
24/04/2002;1029.42
25/04/2002;1029.69
26/04/2002;1030.85
29/04/2002;1029.42
30/04/2002;1029.8
01/05/2002;1030.46
02/05/2002;1029.03
03/05/2002;1031.42
06/05/2002;1031.44
07/05/2002;1031.86
08/05/2002;1026.33
09/05/2002;1028.16
10/05/2002;1031.03
13/05/2002;1027.63
14/05/2002;1024.38
15/05/2002;1025.96
16/05/2002;1029.29
17/05/2002;1026.76
20/05/2002;1029.66
21/05/2002;1032.08
22/05/2002;1034.22
23/05/2002;1032.74
24/05/2002;1033.26
28/05/2002;1034.29
29/05/2002;1037.19
30/05/2002;1038.94
31/05/2002;1038.55
03/06/2002;1039.07
04/06/2002;1040.34
05/06/2002;1038.9
06/06/2002;1040.59
07/06/2002;1038.06
10/06/2002;1039.12
11/06/2002;1041.75
12/06/2002;1043.12
13/06/2002;1044.78
14/06/2002;1049.22
17/06/2002;1047.61
18/06/2002;1047.72
19/06/2002;1052.55
20/06/2002;1048.41
21/06/2002;1050.82
24/06/2002;1047.78
25/06/2002;1048.2
26/06/2002;1052.35
27/06/2002;1047.97
28/06/2002;1047.53
01/07/2002;1048.19
02/07/2002;1051.03
03/07/2002;1051.1
05/07/2002;1046.41
08/07/2002;1049.2
09/07/2002;1053.2
10/07/2002;1057.62
11/07/2002;1057.81
12/07/2002;1058.78
15/07/2002;1057.26
16/07/2002;1053.17
17/07/2002;1055.7
18/07/2002;1058.17
19/07/2002;1059.89
22/07/2002;1063.04
23/07/2002;1063.89
24/07/2002;1062.9
25/07/2002;1063.44
26/07/2002;1062.21
29/07/2002;1056.14
30/07/2002;1055.44
31/07/2002;1060.17
01/08/2002;1063.27
02/08/2002;1068.26
05/08/2002;1068.13
06/08/2002;1063.34
07/08/2002;1066.97
08/08/2002;1064.27
09/08/2002;1068.85
12/08/2002;1070.23
13/08/2002;1074.26
14/08/2002;1075.44
15/08/2002;1071.26
16/08/2002;1066.17
19/08/2002;1067.66
20/08/2002;1074.05
21/08/2002;1073.89
22/08/2002;1070.91
23/08/2002;1073.88
26/08/2002;1075.04
27/08/2002;1072.37
28/08/2002;1074.83
29/08/2002;1077.11
30/08/2002;1078.07
03/09/2002;1083.91
04/09/2002;1084.74
05/09/2002;1086.41
06/09/2002;1081.13
09/09/2002;1080.71
10/09/2002;1083.08
11/09/2002;1080.84
12/09/2002;1085.04
13/09/2002;1088.08
16/09/2002;1089.49
17/09/2002;1090.03
18/09/2002;1089.82
19/09/2002;1092.42
20/09/2002;1091.59
23/09/2002;1093.79
24/09/2002;1093.45
25/09/2002;1090.01
26/09/2002;1090.2
27/09/2002;1092.83
30/09/2002;1095.53
01/10/2002;1092.59
02/10/2002;1093.28
03/10/2002;1093.35
04/10/2002;1092.82
07/10/2002;1093.7
08/10/2002;1091.8
09/10/2002;1093.63
10/10/2002;1091.09
11/10/2002;1087.57
15/10/2002;1081.21
16/10/2002;1079.71
17/10/2002;1076.52
18/10/2002;1076.51
21/10/2002;1074.13
22/10/2002;1073.72
23/10/2002;1074.17
24/10/2002;1077.92
25/10/2002;1080.56
28/10/2002;1082.7
29/10/2002;1088.46
30/10/2002;1088.25
31/10/2002;1090.54
01/11/2002;1088.6
04/11/2002;1087.65
05/11/2002;1087.2
06/11/2002;1089.78
07/11/2002;1095.45
08/11/2002;1096.96
12/11/2002;1096.81
13/11/2002;1097.67
14/11/2002;1092.87
15/11/2002;1093.3
18/11/2002;1095.22
19/11/2002;1096.56
20/11/2002;1093.01
21/11/2002;1091.07
22/11/2002;1089.78
25/11/2002;1089.8
26/11/2002;1093.73
27/11/2002;1087.85
29/11/2002;1090.25
02/12/2002;1090.45
03/12/2002;1090.36
04/12/2002;1092.69
05/12/2002;1094.88
06/12/2002;1096.2
09/12/2002;1098.11
10/12/2002;1098.42
11/12/2002;1101.13
12/12/2002;1101.17
13/12/2002;1099.9
16/12/2002;1097.94
17/12/2002;1099.16
18/12/2002;1102.17
19/12/2002;1105.95
20/12/2002;1106.02
23/12/2002;1105.63
24/12/2002;1107.52
26/12/2002;1108.38
27/12/2002;1112.24
30/12/2002;1113.69
31/12/2002;1112.77
02/01/2003;1104.97
03/01/2003;1105.33
06/01/2003;1105.12
07/01/2003;1107.55
08/01/2003;1109.73
09/01/2003;1103
10/01/2003;1103.45
13/01/2003;1105.39
14/01/2003;1107.36
15/01/2003;1108.64
16/01/2003;1108.48
17/01/2003;1110.47
21/01/2003;1111.83
22/01/2003;1113.86
23/01/2003;1112.72
24/01/2003;1114.56
27/01/2003;1112.6
28/01/2003;1112.25
29/01/2003;1110.55
30/01/2003;1112.49
31/01/2003;1113.72
03/02/2003;1113.73
04/02/2003;1116.11
05/02/2003;1113.57
06/02/2003;1116.17
07/02/2003;1117.46
10/02/2003;1115.68
11/02/2003;1116.36
12/02/2003;1118.09
13/02/2003;1120.43
14/02/2003;1117.23
18/02/2003;1117.79
19/02/2003;1120.61
20/02/2003;1122.4
21/02/2003;1120.57
24/02/2003;1122.78
25/02/2003;1124.16
26/02/2003;1125.62
27/02/2003;1126.31
28/02/2003;1129.13
03/03/2003;1130.16
04/03/2003;1131.06
05/03/2003;1132.28
06/03/2003;1131.15
07/03/2003;1132.26
10/03/2003;1134.18
11/03/2003;1133.4
12/03/2003;1132.59
13/03/2003;1126.9
14/03/2003;1128.15
17/03/2003;1124.48
18/03/2003;1121.64
19/03/2003;1119.31
20/03/2003;1117.72
21/03/2003;1114.31
24/03/2003;1119.82
25/03/2003;1120.41
26/03/2003;1121.85
27/03/2003;1122.85
28/03/2003;1124.57
31/03/2003;1128.26
01/04/2003;1128.16
02/04/2003;1124.24
03/04/2003;1125.31
04/04/2003;1124.63
07/04/2003;1122.37
08/04/2003;1125.96
09/04/2003;1127.64
10/04/2003;1126.34
11/04/2003;1124.85
14/04/2003;1123.73
15/04/2003;1126.42
16/04/2003;1127.98
17/04/2003;1127.67
21/04/2003;1127.72
22/04/2003;1128.08
23/04/2003;1128.69
24/04/2003;1132.55
25/04/2003;1133.8
28/04/2003;1133.73
29/04/2003;1132.78
30/04/2003;1137.57
01/05/2003;1137.78
02/05/2003;1135.8
05/05/2003;1137.35
06/05/2003;1141.1
07/05/2003;1145.25
08/05/2003;1146.08
09/05/2003;1145.65
12/05/2003;1147.49
13/05/2003;1147.95
14/05/2003;1151.98
15/05/2003;1151.13
16/05/2003;1154.18
19/05/2003;1154.36
20/05/2003;1157.49
21/05/2003;1156.41
22/05/2003;1157.89
23/05/2003;1158.31
27/05/2003;1156.29
28/05/2003;1155.36
29/05/2003;1158.86
30/05/2003;1158.78
02/06/2003;1156.31
03/06/2003;1160.11
04/06/2003;1161.65
05/06/2003;1159.84
06/06/2003;1159.74
09/06/2003;1163.26
10/06/2003;1167
11/06/2003;1166.89
12/06/2003;1168.25
13/06/2003;1170.86
16/06/2003;1168.19
17/06/2003;1164.82
18/06/2003;1161.47
19/06/2003;1162.4
20/06/2003;1160.41
23/06/2003;1163.59
24/06/2003;1165.86
25/06/2003;1161.49
26/06/2003;1155.39
